"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"61271855","2024-05-26T23:42:23.000","2024-05-27T00:22:04.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11225","993 PRESIDENT STREET","PRESIDENT STREET","FRANKLIN AVENUE SHUTTLE LINE","FRANKLIN AVENUE","FRANKLIN AVENUE SHUTTLE LINE","FRANKLIN AVENUE","ADDRESS","BROOKLYN","PRESIDENT STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:22:09.000","09 BROOKLYN","3011870064","BROOKLYN","995564","183026","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.66903360048626","-73.9592155443489","
,  
(40.66903360048626, -73.9592155443489)"
"61277031","2024-05-26T23:42:17.000","2024-05-26T23:46:58.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11207","237 COOPER STREET","COOPER STREET","WILSON AVENUE","KNICKERBOCKER AVENUE","WILSON AVENUE","KNICKERBOCKER AVENUE","ADDRESS","BROOKLYN","COOPER STREET",,"Closed",,"The Police Department reviewed your complaint and provided additional information below.","2024-05-26T23:47:01.000","04 BROOKLYN","3034360041","BROOKLYN","1010637","190797","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.6903311276861","-73.90485033168422","
,  
(40.6903311276861, -73.90485033168422)"
"61278088","2024-05-26T23:42:16.000","2024-05-27T00:35:14.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11373","40-31 WARREN STREET","WARREN STREET","40 ROAD","41 AVENUE","40 ROAD","41 AVENUE","ADDRESS","ELMHURST","WARREN STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:35:19.000","04 QUEENS","4015960015","QUEENS","1020314","211892","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74819761932644","-73.86984276895343","
,  
(40.74819761932644, -73.86984276895343)"
"61276186","2024-05-26T23:42:10.000","2024-05-27T00:02:25.000","NYPD","New York City Police Department","Noise - Vehicle","Car/Truck Music","Street/Sidewalk","11237","221 HIMROD STREET","HIMROD STREET","MYRTLE AVENUE","KNICKERBOCKER AVENUE","MYRTLE AVENUE","KNICKERBOCKER AVENUE","ADDRESS","BROOKLYN","HIMROD STREET",,"Closed",,"The Police Department reviewed your complaint and provided additional information below.","2024-05-27T00:02:29.000","04 BROOKLYN","3032680047","BROOKLYN","1006312","194141","PHONE","Unspecified","BROOKLYN","Other",,,,,,,"40.699521466297945","-73.92043501589184","
,  
(40.699521466297945, -73.92043501589184)"
"61273654","2024-05-26T23:42:09.000","2024-05-27T00:06:07.000","NYPD","New York City Police Department","Drinking","In Public","Street/Sidewalk","10457","1822 PROSPECT AVENUE","PROSPECT AVENUE","EAST  175 STREET","EAST  176 STREET","EAST  175 STREET","EAST  176 STREET","ADDRESS","BRONX","PROSPECT AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:06:12.000","06 BRONX","2029530009","BRONX","1014357","246055","PHONE","Unspecified","BRONX",,,,,,,,"40.84198800383347","-73.89118877434687","
,  
(40.84198800383347, -73.89118877434687)"
"61278220","2024-05-26T23:41:59.000","2024-05-27T00:00:21.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11368","56 AVENUE","56 AVENUE","56 AVENUE","111 STREET","56 AVENUE","111 STREET","INTERSECTION",,,,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:00:27.000","04 QUEENS",,"QUEENS","1025674","209467","MOBILE","Unspecified","QUEENS",,,,,,,,"40.7415181268146","-73.85051316437838","
,  
(40.7415181268146, -73.85051316437838)"
"61271619","2024-05-26T23:41:58.000","2024-05-27T00:08:57.000","NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","11209","9014 4 AVENUE","4 AVENUE","90 STREET","91 STREET","90 STREET","91 STREET","ADDRESS","BROOKLYN","4 AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:09:02.000","10 BROOKLYN","3060810069","BROOKLYN","976021","165038","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.61966382379493","-74.02964177530134","
,  
(40.61966382379493, -74.02964177530134)"
"61279299","2024-05-26T23:41:44.000","2024-05-26T23:51:39.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11212","365 THATFORD AVENUE","THATFORD AVENUE","THATFORD AVENUE","OSBORN STREET","THATFORD AVENUE","OSBORN STREET","ADDRESS","BROOKLYN","THATFORD AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-26T23:51:44.000","16 BROOKLYN","3035900011","BROOKLYN","1010017","180240","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.661356385690354","-73.90712636722496","
,  
(40.661356385690354, -73.90712636722496)"
"61272625","2024-05-26T23:41:44.000","2024-05-27T00:08:04.000","NYPD","New York City Police Department","Noise - Commercial","Loud Talking","Store/Commercial","10301","415 FOREST AVENUE","FOREST AVENUE","WALBROOKE AVENUE","KISSEL AVENUE","WALBROOKE AVENUE","KISSEL AVENUE","ADDRESS","STATEN ISLAND","FOREST AVENUE",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2024-05-27T00:08:09.000","01 STATEN ISLAND","5001320004","STATEN ISLAND","955596","169135","MOBILE","Unspecified","STATEN ISLAND",,,,,,,,"40.63086670769276","-74.10323225021425","
,  
(40.63086670769276, -74.10323225021425)"
"61272806","2024-05-26T23:41:41.000","2024-05-27T00:10:47.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11209","223 BAY RIDGE PARKWAY","BAY RIDGE PARKWAY","RIDGE BOULEVARD","3 AVENUE","RIDGE BOULEVARD","3 AVENUE","ADDRESS","BROOKLYN","BAY RIDGE PARKWAY",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-05-27T00:10:50.000","10 BROOKLYN","3059280068","BROOKLYN","976022","169501","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.631913822510526","-74.02964361351442","
,  
(40.631913822510526, -74.02964361351442)"
"61272732","2024-05-26T23:41:40.000","2024-05-27T00:42:04.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11433","163-26 PHROANE AVENUE","PHROANE AVENUE","GUY R BREWER BOULEVARD","165 STREET","GUY R BREWER BOULEVARD","165 STREET","ADDRESS","JAMAICA","PHROANE AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:42:08.000","12 QUEENS","4102030007","QUEENS","1043510","190858","PHONE","Unspecified","QUEENS",,,,,,,,"40.69033950080724","-73.78631240625923","
,  
(40.69033950080724, -73.78631240625923)"
"61276993","2024-05-26T23:41:34.000","2024-05-27T00:07:59.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10453","1670 MONTGOMERY AVENUE","MONTGOMERY AVENUE","WEST  175 STREET","WEST  176 STREET","WEST  175 STREET","WEST  176 STREET","ADDRESS","BRONX","MONTGOMERY AVENUE",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2024-05-27T00:08:04.000","05 BRONX",,"BRONX","1006438","248630","ONLINE","Unspecified","BRONX",,,,,,,,"40.84907906780251","-73.91980069193264","
,  
(40.84907906780251, -73.91980069193264)"
"61279090","2024-05-26T23:41:33.000","2024-05-26T23:51:42.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11207","239 COOPER STREET","COOPER STREET","WILSON AVENUE","KNICKERBOCKER AVENUE","WILSON AVENUE","KNICKERBOCKER AVENUE","ADDRESS","BROOKLYN","COOPER STREET",,"Closed",,"The Police Department reviewed your complaint and provided additional information below.","2024-05-26T23:51:47.000","04 BROOKLYN","3034360040","BROOKLYN","1010648","190812","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.690372266404665","-73.90481060771131","
,  
(40.690372266404665, -73.90481060771131)"
"61272856","2024-05-26T23:41:17.000","2024-05-26T23:45:48.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10031","620 WEST  141 STREET","WEST  141 STREET","BROADWAY","RIVERSIDE DRIVE","BROADWAY","RIVERSIDE DRIVE","ADDRESS","NEW YORK","WEST  141 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-05-26T23:45:51.000","09 MANHATTAN","1020880043","MANHATTAN","997264","239545","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.82416166479311","-73.95297805704422","
,  
(40.82416166479311, -73.95297805704422)"
"61271844","2024-05-26T23:41:16.000","2024-05-27T00:14:51.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10468","2767 SEDGWICK AVENUE","SEDGWICK AVENUE","WEST  195 STREET","WEST  197 STREET","WEST  195 STREET","WEST  197 STREET","ADDRESS","BRONX","SEDGWICK AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-05-27T00:14:55.000","08 BRONX","2032530051","BRONX","1011237","256800","MOBILE","Unspecified","BRONX",,,,,,,,"40.87148988243924","-73.90242165478006","
,  
(40.87148988243924, -73.90242165478006)"
"61276176","2024-05-26T23:41:12.000","2024-05-27T00:14:37.000","NYPD","New York City Police Department","Noise - Vehicle","Car/Truck Music","Street/Sidewalk","11355","MEADOW DRIVE","MEADOW DRIVE","MEADOW DRIVE","MEADOW LAKE ROAD WEST","MEADOW DRIVE","MEADOW LAKE ROAD WEST","INTERSECTION",,,,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:14:42.000","81 QUEENS",,"QUEENS","1028988","209559","MOBILE","Unspecified","QUEENS","Car",,,,,,,"40.74175449983125","-73.83855334301688","
,  
(40.74175449983125, -73.83855334301688)"
"61279128","2024-05-26T23:40:53.000","2024-05-26T23:51:42.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11207","239 COOPER STREET","COOPER STREET","WILSON AVENUE","KNICKERBOCKER AVENUE","WILSON AVENUE","KNICKERBOCKER AVENUE","ADDRESS","BROOKLYN","COOPER STREET",,"Closed",,"The Police Department reviewed your complaint and provided additional information below.","2024-05-26T23:51:46.000","04 BROOKLYN","3034360040","BROOKLYN","1010648","190812","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.690372266404665","-73.90481060771131","
,  
(40.690372266404665, -73.90481060771131)"
"61271599","2024-05-26T23:40:39.000","2024-05-27T00:06:25.000","NYPD","New York City Police Department","Noise - Park","Loud Music/Party","Park/Playground","11366","196-10 UNION TURNPIKE","UNION TURNPIKE","196 STREET","196 PLACE","196 STREET","196 PLACE","ADDRESS","FRESH MEADOWS","UNION TURNPIKE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:06:29.000","08 QUEENS","4072900001","QUEENS","1046709","205663","PHONE","Cunningham Park","QUEENS",,,,,,,,"40.730953577308505","-73.77463973117385","
,  
(40.730953577308505, -73.77463973117385)"
"61277160","2024-05-26T23:40:38.000","2024-05-26T23:44:36.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10030","180 EDGECOMBE AVENUE","EDGECOMBE AVENUE","WEST  142 STREET","WEST  145 STREET","WEST  142 STREET","WEST  145 STREET","ADDRESS","NEW YORK","EDGECOMBE AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-05-26T23:44:40.000","09 MANHATTAN","1020510098","MANHATTAN","999607","238838","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.82221738770798","-73.94451399316516","
,  
(40.82221738770798, -73.94451399316516)"
"61272704","2024-05-26T23:40:31.000","2024-05-26T23:53:31.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10306","22 BAY TERRACE","BAY TERRACE","AMBOY ROAD","DEAD END","AMBOY ROAD","DEAD END","ADDRESS","STATEN ISLAND","BAY TERRACE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-26T23:53:35.000","03 STATEN ISLAND","5050900035","STATEN ISLAND","945810","142064","ONLINE","Unspecified","STATEN ISLAND",,,,,,,,"40.55652529014023","-74.13833436782066","
,  
(40.55652529014023, -74.13833436782066)"
"61277267","2024-05-26T23:40:29.000","2024-05-27T00:14:35.000","NYPD","New York City Police Department","Noise - Vehicle","Car/Truck Music","Street/Sidewalk","11355","MEADOW DRIVE","MEADOW DRIVE","MEADOW DRIVE","MEADOW LAKE ROAD WEST","MEADOW DRIVE","MEADOW LAKE ROAD WEST","INTERSECTION",,,,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:14:39.000","81 QUEENS",,"QUEENS","1028988","209559","MOBILE","Unspecified","QUEENS","Car",,,,,,,"40.74175449983125","-73.83855334301688","
,  
(40.74175449983125, -73.83855334301688)"
"61279127","2024-05-26T23:40:15.000","2024-05-26T23:47:01.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11207","237 COOPER STREET","COOPER STREET","WILSON AVENUE","KNICKERBOCKER AVENUE","WILSON AVENUE","KNICKERBOCKER AVENUE","ADDRESS","BROOKLYN","COOPER STREET",,"Closed",,"The Police Department reviewed your complaint and provided additional information below.","2024-05-26T23:47:06.000","04 BROOKLYN","3034360041","BROOKLYN","1010637","190797","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.6903311276861","-73.90485033168422","
,  
(40.6903311276861, -73.90485033168422)"
"61276847","2024-05-26T23:40:13.000","2024-05-27T00:13:56.000","NYPD","New York City Police Department","Illegal Fireworks","N/A","Residential Building/House","10463","2842 KINGSBRIDGE TERRACE","KINGSBRIDGE TERRACE","WEST KINGSBRIDGE ROAD","WEST  229 STREET","WEST KINGSBRIDGE ROAD","WEST  229 STREET","ADDRESS","BRONX","KINGSBRIDGE TERRACE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:13:59.000","08 BRONX",,"BRONX","1011100","257514","ONLINE","Unspecified","BRONX",,,,,,,,"40.87345000997793","-73.90291415133723","
,  
(40.87345000997793, -73.90291415133723)"
"61273675","2024-05-26T23:40:10.000","2024-05-27T00:26:34.000","NYPD","New York City Police Department","Illegal Fireworks","N/A","Street/Sidewalk","11102","30-49 CRESCENT STREET","CRESCENT STREET","30 ROAD","30 DRIVE","30 ROAD","30 DRIVE","ADDRESS","ASTORIA","CRESCENT STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-05-27T00:26:37.000","01 QUEENS","4005770019","QUEENS","1004825","218813","ONLINE","Unspecified","QUEENS",,,,,,,,"40.76724359368664","-73.92572232134359","
,  
(40.76724359368664, -73.92572232134359)"
"61279365","2024-05-26T23:40:03.000","2024-05-27T00:14:30.000","NYPD","New York City Police Department","Noise - Vehicle","Car/Truck Music","Street/Sidewalk","11355","MEADOW DRIVE","MEADOW DRIVE","MEADOW DRIVE","MEADOW LAKE ROAD WEST","MEADOW DRIVE","MEADOW LAKE ROAD WEST","INTERSECTION",,,,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:14:34.000","81 QUEENS",,"QUEENS","1028988","209559","MOBILE","Unspecified","QUEENS","Car",,,,,,,"40.74175449983125","-73.83855334301688","
,  
(40.74175449983125, -73.83855334301688)"
"61277161","2024-05-26T23:40:00.000","2024-05-27T00:08:19.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11217","161 SOUTH ELLIOTT PLACE","SOUTH ELLIOTT PLACE","HANSON PLACE","ACADEMY PARK PLACE","HANSON PLACE","ACADEMY PARK PLACE","ADDRESS","BROOKLYN","SOUTH ELLIOTT PLACE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:08:22.000","02 BROOKLYN","3020030008","BROOKLYN","991157","188746","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.68473824351293","-73.97509593672214","
,  
(40.68473824351293, -73.97509593672214)"
"61273801","2024-05-26T23:39:51.000","2024-05-27T00:32:14.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11434","169-08 115 AVENUE","115 AVENUE","169 STREET","170 STREET","169 STREET","170 STREET","ADDRESS","JAMAICA","115 AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-05-27T00:32:18.000","12 QUEENS",,"QUEENS","1045375","190496","PHONE","Unspecified","QUEENS",,,,,,,,"40.689333213327835","-73.77959065350268","
,  
(40.689333213327835, -73.77959065350268)"
"61276855","2024-05-26T23:39:43.000","2024-05-27T00:35:10.000","NYPD","New York City Police Department","Noise - Commercial","Banging/Pounding","Club/Bar/Restaurant","10029","2126 2 AVENUE","2 AVENUE","EAST  109 STREET","EAST  110 STREET","EAST  109 STREET","EAST  110 STREET","ADDRESS","NEW YORK","2 AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-05-27T00:35:14.000","11 MANHATTAN","1016810003","MANHATTAN","1000620","228099","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.79273998805182","-73.94088013523006","
,  
(40.79273998805182, -73.94088013523006)"
